program,jurisdiction,element,family,scope_version,citation_path,note
wic,us-ma,wic_s07,state_manual_or_regulation,,,searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'certification period': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the state's wording
wic,us-ma,wic_s09,state_manual_or_regulation,,,"searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'proof of (income|identity|residen)|verif(y|ication)[^.]{0,80}(income|identity|residen)|documentation of (income|identity)': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded comple"
wic,us-ma,wic_s10,state_manual_or_regulation,,,"searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'temporar(y|ily) certif|30.day (temporary )?certification|provisional certification|short certification|shortened[^.]{0,30}certification|presumptive(ly)? (eligib|certif)[^.]{0,80}(pregnan|WIC certification)': no match; manual index (h"
wic,us-ma,wic_s11,state_manual_or_regulation,,,searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'priority (system|level|I\\b|1\\b)|waiting list': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the state's wording
wic,us-ma,wic_s12,state_manual_or_regulation,,,"searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'processing standard|(10|20|ten|twenty) (calendar |business )?days[^.]{0,80}(appointment|certif|notif)': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may mi"
wic,us-ma,wic_s14,state_manual_or_regulation,,,searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'cash.value (benefit|voucher)|\\bCVB\\b|\\bCVV\\b': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the state's wording
wic,us-ma,wic_s20,state_manual_or_regulation,,,"searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'notice of (ineligibility|termination|expiration)|notif(y|ication)[^.]{0,80}(ineligib|terminat)': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the "
wic,us-ma,wic_s21,state_manual_or_regulation,,,searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'fair hearing': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the state's wording
wic,us-ma,wic_s28,state_manual_or_regulation,,,searched 42 provisions of ['2026-09-13-wic-state-plan'] for regex 'civil rights|nondiscrimination': no match; manual index (https://www.mass.gov/orgs/women-infants-children-nutrition-program: ) recorded complete; the regex may miss the state's wording
wic,us-ma,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-mi,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.michigan.gov/mdhhs/assistance-programs/wic/wic-staff/wicpolicymanual/mi-wic-policy-manual-table-of-contents); FNS does not post state plans
wic,us-mi,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-mn,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.health.state.mn.us/people/wic/localagency/mom.html); FNS does not post state plans
wic,us-mn,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ms,wic_s30,state_plan,,,"state plan family not inventoried by the WIC queue (manual family only; index https://msdh.ms.gov/page/41,0,128,1081.html); FNS does not post state plans"
wic,us-ms,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-mo,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-mt,wic_s12,state_manual_or_regulation,,,"searched 450 provisions of ['2026-09-13-wic-state-plan'] for regex 'processing standard|(10|20|ten|twenty) (calendar |business )?days[^.]{0,80}(appointment|certif|notif)': no match; manual index (https://dphhs.mt.gov/ecfsd/wic/wicstateplan: ) recorded complete; the regex may miss the state's wording"
wic,us-mt,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ne,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://dhhs.ne.gov/Pages/WIC-Policies-and-Procedures.aspx); FNS does not post state plans
wic,us-ne,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-nv,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-nh,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-nj,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.nj.gov/health/fhs/wic/vendors/policies.shtml); FNS does not post state plans
wic,us-nj,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-nm,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ny,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.health.ny.gov/prevention/nutrition/wic/); FNS does not post state plans
wic,us-ny,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-nc,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.ncdhhs.gov/divisions/child-and-family-well-being/community-nutrition-services-section/wic/staff/wic-local-agency-resources); FNS does not post state plans
wic,us-nc,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-nd,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.hhs.nd.gov/food-programs/WIC); FNS does not post state plans
wic,us-nd,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-oh,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://odh.ohio.gov/know-our-programs/Women-Infants-Children/Local-Staff); FNS does not post state plans
wic,us-oh,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ok,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://oklahoma.gov/health/services/children-family-health/wic.html); FNS does not post state plans
wic,us-ok,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-or,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.oregon.gov/OHA/PH/HEALTHYPEOPLEFAMILIES/WIC/Pages/wicpolicy.aspx); FNS does not post state plans
wic,us-or,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-pa,wic_s10,state_manual_or_regulation,,,"searched 88 provisions of ['2026-09-10-wic-state-policy-manual'] for regex 'temporar(y|ily) certif|30.day (temporary )?certification|provisional certification|short certification|shortened[^.]{0,30}certification|presumptive(ly)? (eligib|certif)[^.]{0,80}(pregnan|WIC certification)': no match; manual"
wic,us-pa,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://wic.health.pa.gov/pawic/PoliciesAndProcedures.aspx); FNS does not post state plans
wic,us-pa,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ri,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://health.ri.gov/programs/wic/); FNS does not post state plans
wic,us-ri,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-sc,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://dph.sc.gov/health-wellness/family-planning/women-infants-and-children-wic-nutrition-program); FNS does not post state plans
wic,us-sc,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-sd,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://doh.sd.gov/programs/wic/); FNS does not post state plans
wic,us-sd,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-tn,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.tn.gov/health/health-program-areas/fhw/wic.html); FNS does not post state plans
wic,us-tx,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.hhs.texas.gov/providers/wic-providers/wic-policy-procedures-manual); FNS does not post state plans
wic,us-tx,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-ut,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-vt,wic_s01,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex '185\\s?(%|percent)|income (eligibility )?guidelines|income (standard|limit|scale)': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s02,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex '(current|annual|gross) income[^.]{0,120}(determin|calculat|used|average)|self.employ|family size|economic unit': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wor"
wic,us-vt,wic_s03,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'adjunct(ive)?(ly)? (income )?eligib|automatic(ally)? income.eligib|(Medicaid|SNAP|TANF|Food Stamp|Medi-Cal|MassHealth|CalFresh)[^.]{0,120}(adjunct|automatic(ally)? (income )?eligib)': no match; manual index (https://www.healthvermont."
wic,us-vt,wic_s05,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'nutrition(al)? risk': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s06,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'hemoglobin|hematocrit|anthropometric|bloodwork|blood work|height and weight': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s07,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'certification period': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s08,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'residen(cy|t)[^.]{0,120}(requirement|state|local agency|service area)|physical(ly)? presen': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording"
wic,us-vt,wic_s09,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'proof of (income|identity|residen)|verif(y|ication)[^.]{0,80}(income|identity|residen)|documentation of (income|identity)': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the "
wic,us-vt,wic_s10,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'temporar(y|ily) certif|30.day (temporary )?certification|provisional certification|short certification|shortened[^.]{0,30}certification|presumptive(ly)? (eligib|certif)[^.]{0,80}(pregnan|WIC certification)': no match; manual index (ht"
wic,us-vt,wic_s11,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'priority (system|level|I\\b|1\\b)|waiting list': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s12,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'processing standard|(10|20|ten|twenty) (calendar |business )?days[^.]{0,80}(appointment|certif|notif)': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording"
wic,us-vt,wic_s13,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'food package': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s15,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex '(approved|authorized|allowed) food (list|guide|card)|WIC.approved food|food list|authorized foods': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s16,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'medical documentation|exempt infant formula|special formula|WIC.eligible nutritionals|medical (necessity|prescription)': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the sta
wic,us-vt,wic_s18,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'dual participation|verification of certification|\\bVOC\\b|transfer[^.]{0,80}(certification|participant)': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording"
wic,us-vt,wic_s19,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex '(participant|program) (violation|abuse|sanction|disqualif|fraud)|claims against participants': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s20,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'notice of (ineligibility|termination|expiration)|notif(y|ication)[^.]{0,80}(ineligib|terminat)': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording"
wic,us-vt,wic_s21,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'fair hearing': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s23,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'vendor (authorization|selection|management|agreement|sanction|monitoring)|authorized vendor': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s25,state_manual_or_regulation,,,"searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'local agenc[^.]{0,100}(select|agreement|contract|monitor|review)': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording"
wic,us-vt,wic_s28,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'civil rights|nondiscrimination': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s29,state_manual_or_regulation,,,searched 6 provisions of ['2026-09-13-wic-state-plan'] for regex 'caseload': no match; manual index (https://www.healthvermont.gov/family/wic: ) recorded complete; the regex may miss the state's wording
wic,us-vt,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-va,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://www.vdh.virginia.gov/wic/wic-policy-and-procedures-manual/); FNS does not post state plans
wic,us-va,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-wa,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://doh.wa.gov/public-health-provider-resources/public-health-system-resources-and-services/local-health-resources-and-tools/wic/policy-procedures); FNS does not post state plans
wic,us-wa,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-wv,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-wi,wic_s16,state_manual_or_regulation,,,searched 43 provisions of ['2026-09-13-wic-state-plan'] for regex 'medical documentation|exempt infant formula|special formula|WIC.eligible nutritionals|medical (necessity|prescription)': no match; manual index (https://www.dhs.wisconsin.gov/wic/professionals.htm: ) recorded complete; the regex may 
wic,us-wi,wic_s20,state_manual_or_regulation,,,"searched 43 provisions of ['2026-09-13-wic-state-plan'] for regex 'notice of (ineligibility|termination|expiration)|notif(y|ication)[^.]{0,80}(ineligib|terminat)': no match; manual index (https://www.dhs.wisconsin.gov/wic/professionals.htm: ) recorded complete; the regex may miss the state's wording"
wic,us-wi,wic_s28,state_manual_or_regulation,,,searched 43 provisions of ['2026-09-13-wic-state-plan'] for regex 'civil rights|nondiscrimination': no match; manual index (https://www.dhs.wisconsin.gov/wic/professionals.htm: ) recorded complete; the regex may miss the state's wording
wic,us-wi,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
wic,us-wy,wic_s30,state_plan,,,state plan family not inventoried by the WIC queue (manual family only; index https://health.wyo.gov/publichealth/wic/); FNS does not post state plans
wic,us-wy,wic_s31,state_regulation,,,state administrative-code WIC chapter not inventoried by the WIC queue (manual family only); whether the state codifies WIC is unverified
