program,jurisdiction,element,family,scope_version,citation_path,note
chip,us-ks,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ks/policy/cms/chip-state-plan/spa/ks-24-0004/approval-package/page-77,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'booth at the Kansas State Fair with the DHCF. For example, application assistance can take place in health departments during WIC pickup days, or at' (candidate, needs reading)"
chip,us-ky,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ky/policy/cms/chip-state-plan/spa/ky-23-0002-chip/approval-package/page-152,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-la,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-la/policy/cms/chip-state-plan/spa/la-22-0001/approval-package/page-18,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'children and many parochial school children; 3) Providing “Application Assistor” training for school-based health centers; 4) Continuing interagency' (candidate, needs reading)"
chip,us-ma,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ma/policy/cms/chip-state-plan/spa/ma-24-0024/approval-package/page-9,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'he number of uninsured children Objective 2 – Improve CHIP enrollment assistance 9.2. Specify one or more performance goals for each strategic objec' (candidate, needs reading)"
chip,us-md,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-md/policy/cms/chip-state-plan/spa/md-23-0002-chip-amp-md-23-0003-chip-amp-md-23-0004-chip/approval-package/page-137,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-me,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-me/policy/cms/chip-state-plan/spa/me-23-0027/approval-package/page-40,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'sked to make a commitment to provide long-term outreach and application assistance to the clients they serve. This model, of reaching potentially elig' (candidate, needs reading)"
chip,us-mi,C-457-110,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 2121 provisions in Michigan's program and pointer scopes plus 1451 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (61 SPA packages, 1451 body rows, compiled CHIP Current State Plan included) but no pattern hit in it; the pages a state has no"
chip,us-mn,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-mn/policy/cms/chip-state-plan/spa/mn-17-0012/approval-package/page-36,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-mo,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-mo/policy/cms/chip-state-plan/spa/mo-23-0011/approval-package/page-152,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-ms,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ms/policy/cms/chip-state-plan/spa/ms-20-0013-chip/approval-package/page-32,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-mt,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-mt/policy/cms/chip-state-plan/spa/mt-18-0021/current-state-plan/page-37,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'wareness of the program, distribute applications, and offer enrollment assistance to families. In 2008, DPHHS distributed over 13,000 brochures and ap' (candidate, needs reading)"
chip,us-nc,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-nc/policy/cms/chip-state-plan/spa/nc-23-0017/approval-package/page-137,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-nd,C-457-110,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 324 provisions in North Dakota's program and pointer scopes plus 946 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (38 SPA packages, 946 body rows, compiled CHIP Current State Plan included) but no pattern hit in it; the pages a state has n"
chip,us-ne,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ne/policy/cms/chip-state-plan/spa/ne-24-0015/approval-package/page-135,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are p' (candidate, needs reading)"
chip,us-nh,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-nh/policy/cms/chip-state-plan/spa/nh-cspa-05/approval-package/page-24,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'ons can be mailed; • Increasing the availability of on-site application assistance at community based organizations utilizing staff trained in the eli' (candidate, needs reading)"
chip,us-nj,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-nj/policy/cms/chip-state-plan/spa/nj-25-0035/approval-package/page-4,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'ions and timely reinstatement of benefits upon release. 3. Application Assistance: At renewal, NJ DMAHS will notify the carceral facility so they can' (candidate, needs reading)"
chip,us-nm,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-nm/policy/cms/chip-state-plan/spa/nm-21-0009/approval-package/page-67,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'ding the importance of health insurance coverage as well as application assistance to the uninsured. Guidance: The State should describe below how it' (candidate, needs reading)"
chip,us-nv,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-nv/policy/cms/chip-state-plan/spa/nv-19-0006/factsheet/page-14,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'ligible children who do not have health coverage, including application assistance and outreach. 10. Nevada 2-1-1 Nevada 2-1-1, a program of the Fina' (candidate, needs reading)"
chip,us-ny,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ny/policy/cms/chip-state-plan/spa/ny-24-0038-chip-and-ny-24-0040-chip/approval-package/page-21,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'lment for CHPlus and Medicaid. These organizations provide application assistance in community-based settings. Approximately $17 million was awarded' (candidate, needs reading)"
chip,us-oh,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-oh/policy/cms/chip-state-plan/spa/oh-26-0006/approval-package/page-17,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'the uninsured, ODM's Consumer Hotline continues to provide application assistance and answers to general eligibility questions to help consumers with' (candidate, needs reading)"
chip,us-ok,C-457-110,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 377 provisions in Oklahoma's program and pointer scopes plus 902 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (49 SPA packages, 902 body rows, compiled CHIP Current State Plan included) but no pattern hit in it; the pages a state has not a"
chip,us-or,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-or/policy/cms/chip-state-plan/spa/or-24-0141-and-or-24-0140/approval-package/page-12,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'er the CHIP state plan. In addition, this SPA institutes an Application Assistance Program to assist families applying for CHIP and other child health' (candidate, needs reading)"
chip,us-pa,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-pa/policy/cms/chip-state-plan/spa/pa-22-0002-chip/approval-package/page-135,"weak (candidate) pattern matched; /(enrollment|application) assist/: '132 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are permit' (candidate, needs reading)"
chip,us-ri,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ri/policy/cms/chip-state-plan/spa/ri-22-0006/approval-package/page-111,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'ng period 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-sc,C-457-110,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 50 provisions in South Carolina's program and pointer scopes plus 367 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (28 SPA packages, 367 body rows, compiled CHIP Current State Plan included) but no pattern hit in it; the pages a state has "
chip,us-sd,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-sd/policy/cms/chip-state-plan/spa/sd-25-0004/approval-package/page-62,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'le for targeted, low- income Indian children. Applications, enrollment assistance, and program information for SCHIP is available at IHS, Tribal, and' (candidate, needs reading)"
chip,us-tn,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-tn/policy/cms/chip-state-plan/spa/tn-14-0008-mc4/approval-package/page-27,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'er a more extensive grant or incentive program to encourage enrollment assistance from community organizations.' (candidate, needs reading)"
chip,us-tx,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-tx/manual/hhs/chip/texas-works-handbook-part-d/d-210,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'cation Processing, A-100 Registering to Vote, A-1521 D-211 Application Assistance Revision 15-4; Effective October 1, 2015 CHIP, CHIP Perinatal If' (candidate, needs reading)"
chip,us-ut,C-457-110,state eligibility manual or codified eligibility regulation,,,"not found in held text (searched 1562 provisions in Utah's program and pointer scopes plus 839 CMS SPA/plan rows); the CMS SPA index and approval-package scope is held (50 SPA packages, 839 body rows, compiled CHIP Current State Plan included) but no pattern hit in it; the pages a state has not amen"
chip,us-va,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-va/policy/cms/chip-state-plan/spa/va-20-0015/approval-package/page-75,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'nity outreach organizations that provide FAMIS outreach and application assistance to families in underserved regions of the state. DMAS also provides' (candidate, needs reading)"
chip,us-vt,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-vt/policy/cms/chip-state-plan/spa/vt-21-0001-chip/approval-package/page-94,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-wa,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-wa/policy/cms/chip-state-plan/spa/wa-24-3000-and-wa-24-5000/approval-package/page-105,"weak (candidate) pattern matched; /(enrollment|application) assist/: '102 Effective Date: July 1, 2024 Approval Date: • Application Assisters –Our state-based Exchange has contracted with 7 lead organizations who subcon' (candidate, needs reading)"
chip,us-wi,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-wi/policy/cms/chip-state-plan/spa/wi-23-0023-chip/approval-package/page-143,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'coverage). 6.4.3.1-PA Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State's process for ensuring parents are p' (candidate, needs reading)"
chip,us-wv,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-wv/policy/cms/chip-state-plan/spa/wv-22-0018/approval-package/page-29,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'ies of the joint WVCHIP/Medicaid applications and/or online application assistance when feasible. Families will also be provided with an informational' (candidate, needs reading)"
chip,us-wy,C-457-110,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-wy/policy/cms/chip-state-plan/spa/wy-21-0017/approval-package/page-61,"weak (candidate) pattern matched; /(enrollment|application) assist/: 'overage). 6.4.3.4-PA: Opt-Out and Outreach, Education, and Enrollment Assistance 6.4.3.4.1-PA Describe the State’s process for ensuring parents are' (candidate, needs reading)"
chip,us-ak,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/808-us-citizenship-and-eligibile-alien-status/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '808 US Citizenship and Eligibile Alien Status' (candidate, needs reading)"
chip,us-al,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-al/policy/cms/chip-state-plan/spa/al-25-0034-jiy/approval-package/page-10,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'mentation Date: January 1, 2014 Non-Financial Eligibility – Residency Supersedes the current section 4.1.5 CS18 AL-14-0017 Effective Date and Impleme' (candidate, needs reading)"
chip,us-ar,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ar/manual/dco/medicaid/policy-manual/page-53,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'age is intended to benefit unborn children who will be U.S. citizens at birth, the pregnant woman will not qualify for this coverage if she intends to' (candidate, needs reading)"
chip,us-az,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-az/manual/ahcccs/medicaid/policy-chapter-100-ahcccs-medical-assistance-101-what-is-ahcccs-medical-assistance/block-2,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'edical Assistance provides health care for eligible Arizona residents. AHCCCS administers Arizona’s three main public health insurance programs: Med' (candidate, needs reading)"
chip,us-ca,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ca/policy/cms/chip-state-plan/spa/ca-24-0012/approval-package/page-5,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'lity (CHIPRA # 14, SHO # 10-003, issued February 4, 2010) • Lawfully Residing requirements (CHIPRA # 17, SHO # 10-006, issued July 1, 2010) • Moved se' (candidate, needs reading)"
chip,us-co,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-co/manual/hcpf/medicaid/10-ccr-2505-10-8-100/page-4,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'y and support obligations, and enforcing those obligations. Citizen is a person who was born in the United States or who has been naturalized. Client' (candidate, needs reading)"
chip,us-ct,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ct/manual/dss/chip/husky-b/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'pregnant individuals who don't qualify for Medicaid due to immigration status. ______________________________________________________________________' (candidate, needs reading)"
chip,us-dc,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-dc/manual/dhcf/medicaid/29-9505/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'non-financial eligibility factors: Household composition; Residency; Age; SSN; U.S. citizenship, nationality or satisfactory immigration status;' (candidate, needs reading)"
chip,us-de,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-14000/page-13,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ALTH AND SAFETY DELAWARE ADMINISTRATIVE CODE 13 14350 Legal Immigrant Pregnant Women and Children under age 21 Section 214 of the Children’s Health In' (candidate, needs reading)"
chip,us-fl,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-05-27-fl-ess-manual-r2026-07-15-self-contained,us-fl/manual/dcf/ess-program-policy-manual/2600-calculation-of-benefits/page-37,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'lowing circumstances must be considered 1. Deeming of a noncitizen's sponsor income to the noncitizen' (candidate, needs reading)"
chip,us-ga,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ga/manual/dfcs/chip/2194/block-3,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'manually. PCK recipients must meet the Medical Assistance citizenship/immigration criteria. Citizenship/immigration status must be verified. Refer t' (candidate, needs reading)"
chip,us-hi,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-hi/regulation/har/17/1715/page-3,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ibility requirements which include, but are not limited to, citizenship, qualified non-citizen or lawfully present non- citizenship status, State resi' (candidate, needs reading)"
chip,us-ia,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ia/manual/hhs/chip/employees-manual-5-e/page-16,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'rral will be made for the son, since he will no longer be a resident of Iowa. Joint Custody In joint custody situations, a child lives with one parent' (candidate, needs reading)"
chip,us-id,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-07-04-id-aabd-rules,us-id/regulation/idapa/16/03/05/457,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '457. DEEMING INCOME FROM SPONSOR TO LEGAL NON-CITIZEN -- SPONSOR SIGNED INS FORM I-864 AFFIDAVIT OF SUPPORT.' (candidate, needs reading)"
chip,us-il,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-05-27-il-cash-snap-medical-manual-r2026-07-15-self-contained,us-il/manual/dhs/csmm/13824/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'PM 06-05-00: Emergency Medical for Noncitizens Who Do Not Meet the Federal Qualifying Medicaid Criteria' (candidate, needs reading)"
chip,us-in,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-in/manual/fssa/chip/ihcppm-chapter-1600/1610.25.00,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'category is identified in IEDSS as MA R. To be eligible for Residential Care Assistance Program-related Medicaid, an individual must: • Be approved fo' (candidate, needs reading)"
chip,us-ks,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ks/manual/kdhe/medicaid/mkeesm-2000-2100-2150-residence/block-2,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'Residence can be established in a month regardless of whether the person has received benefits from another state in that month. Persons who move fro' (candidate, needs reading)"
chip,us-ky,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-ivb/page-15,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ustice (DJJ) Medicaid Children under DJJ custody who are in residential homes or in the community, but not residing in a DJJ facility. EMC1 Time-Limit' (candidate, needs reading)"
chip,us-la,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-la/manual/ldh/medicaid/a-100/page-15,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'l Assistance RME – Retroactive Medicaid Eligibility ROW – Residential Options Waiver RPA – Recovery and Premium Assistance RRA – Refugee Resettlem' (candidate, needs reading)"
chip,us-ma,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ma/regulation/130-cmr/505/001,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'Family Assistance − for children, young adults, certain noncitizens, and persons who are HIV positive who are not eligible for MassHealth Standard, M' (candidate, needs reading)"
chip,us-md,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-md/manual/mdh/medicaid/section-300/page-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '(e) Refugees (G-Track) (f) X02 Undocumented or Unqualified Immigrants- Emergency Medical Services (g) Aged, Blind, or Disabled (ABD) (S-Track) or Chi' (candidate, needs reading)"
chip,us-me,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-me/regulation/dhhs/ofi/chapter-332/part-2/section-3,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'section-3 CITIZENSHIP AND IDENTITY' (candidate, needs reading)"
chip,us-mi,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-11-mi-snap-manual-supersede,us-mi/manual/mdhhs/bridges/bam/115/page-12,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'age 19 for the retro MA month. 3. The person was a Michigan resident. Retro MA cannot be approved for a month if you know the person was not a Michiga' (candidate, needs reading)"
chip,us-mn,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-mn/manual/dhs/medicaid/2-1-2-2-2/block-9,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'MA for Noncitizens Not Eligible for Medical Assistance' (candidate, needs reading)"
chip,us-mo,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-mo/manual/dss/medicaid/magi/1805-000-00/1805-020-00/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '1805.020.00 Citizenship and Immigrant Status – DSS Manuals' (candidate, needs reading)"
chip,us-ms,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.04.05,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '101.04.05 APPLICATIONS RECEIVED FROM MS RESIDENTS OUT-OF-STATE' (candidate, needs reading)"
chip,us-mt,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-mt/manual/dphhs/medicaid/cmatoc/page-3,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '7/01/2016 FMA 201-8 ACA Adult Medicaid 05/02/2024 ABD 201-9 Residents in Medical Institutions prior to 10/1/198907/01/2016 FMA 201-9 Breast and Cervic' (candidate, needs reading)"
chip,us-nc,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-nc/manual/dhb/medicaid/ma-200/page-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'lue BCCM Breast and Cervical Cancer Medicaid BCIS Bureau of Citizenship and Immigration Services (formerly known as Immigration and Naturalization Ser' (candidate, needs reading)"
chip,us-nd,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-nd/manual/hhs/aca-medicaid/510-03-100-70/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'SFN 706, ""Affidavit of Explanation why Citizenship Cannot be Supplied” 510-03-100-70' (candidate, needs reading)"
chip,us-ne,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ne/regulation/title-477/chapter-19/005.01.a,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '005.01(A) CITIZENSHIP AND NON-CITIZEN STATUS.' (candidate, needs reading)"
chip,us-nh,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-nh/regulation/he-w-800/806.10,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'Residency' (candidate, needs reading)"
chip,us-nj,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-nj/manual/dhs/medicaid/njac-10-69/page-26,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ny Medicaid program shall be explored. (d) Rules concerning Social Security numbers are as follows: 1. The AFDC-related Medicaid applicant shall suppl' (candidate, needs reading)"
chip,us-nm,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-nm/regulation/nmac/8/291/410/8.291.410.15,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'RESIDENCE:' (candidate, needs reading)"
chip,us-nv,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-nv/manual/dwss/chip/mam-b-100/page-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'hey can use to shop for private insurance. Lawful Permanent Residents (LPRs), which are ineligible for Medicaid because they are serving the five (5)-' (candidate, needs reading)"
chip,us-ny,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ny/manual/doh/chip/child-health-plus-eligibility-and-cost/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ld Health Plus, children must be under the age of 19 and be residents of New York State. Whether a child qualifies for Children's Medicaid or Child He' (candidate, needs reading)"
chip,us-oh,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-oh/policy/cms/chip-state-plan/spa/oh-26-0006/approval-package/page-8,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'gated boards of health; and 3) The property is the primary residence for at least one Medicaid-eligible child under 19 years of age or a pregnant wo' (candidate, needs reading)"
chip,us-ok,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ok/manual/ohca/medicaid/317-35-5-25/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'SECTION 25. Citizenship/noncitizen status and identity verification requirements' (candidate, needs reading)"
chip,us-or,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-or/regulation/chapter-410/division-200/410-200-0140,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'Eligibility for Residents of a Public Institution' (candidate, needs reading)"
chip,us-pa,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-pa/manual/dhs/medicaid/322-citizen-noncitizen/322-3-alien-status/block-5,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: '322.32 Lawfully Present Children Under age 21 and Pregnant Women' (candidate, needs reading)"
chip,us-ri,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ri/manual/eohhs/medicaid/210-ricr-10-00-3/page-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ility requirements related to: identity, date of birth/age, Social Security Numbers (SSNs), residency, U.S. citizenship, and immigrations status. Rhod' (candidate, needs reading)"
chip,us-sc,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-sc/policy/cms/chip-state-plan/compiled/factsheet/page-2,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'rolina submitted its fourth SPA to clarify that psychiatric residential treatment is provided on a fee-for-service basis. This SPA has no budgetary im' (candidate, needs reading)"
