program,jurisdiction,element,level,family,note
tax,us-ny,F01,state,state form instructions and rate schedules,"no TY2025 resident return form in any selected form scope (form documents present: New York State IT-201 Instructions, New York State IT-215 Instructions, New York State IT-216 Instructions); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://govt.westlaw.com/nycrr/Index?transitionType=Default&contextData=(sc.Default)"
tax,us-oh,S06,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-us-oh-title-57; income-tax chapter rows: 110); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-oh,S07,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-us-oh-title-57; income-tax chapter rows: 110); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-oh,S12,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-us-oh-title-57; income-tax chapter rows: 110); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-oh,S23,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-us-oh-title-57; income-tax chapter rows: 110); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-oh,S25,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-us-oh-title-57; income-tax chapter rows: 110); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-oh,S26,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-us-oh-title-57; income-tax chapter rows: 110); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-oh,S33,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-us-oh-title-57; income-tax chapter rows: 110); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-oh,R01,state,state regulation,no selected regulation scope for this state is a revenue-department income tax regulation (the selected regulation scopes are benefit-program rules); the administrative code chapter is posted by the state's code publisher
tax,us-oh,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-agency-5703-chapter-5703-7; publisher forms index: https://codes.ohio.gov/ohio-administrative-code/5703
tax,us-oh,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-agency-5703-chapter-5703-7; publisher forms index: https://codes.ohio.gov/ohio-administrative-code/5703
tax,us-oh,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 0); publisher forms index https://codes.ohio.gov/ohio-administrative-code/5703
tax,us-oh,F04,state,state form instructions and rate schedules,no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index https://codes.ohio.gov/ohio-administrative-code/5703
tax,us-oh,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://codes.ohio.gov/ohio-administrative-code/5703
tax,us-ok,S11,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-ok-title-68-r2026-07-24-immutable; income-tax chapter rows: 275); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ok,S12,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-ok-title-68-r2026-07-24-immutable; income-tax chapter rows: 275); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ok,S18,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-ok-title-68-r2026-07-24-immutable; income-tax chapter rows: 275); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ok,S21,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-ok-title-68-r2026-07-24-immutable; income-tax chapter rows: 275); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ok,S22,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-ok-title-68-r2026-07-24-immutable; income-tax chapter rows: 275); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ok,S26,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-ok-title-68-r2026-07-24-immutable; income-tax chapter rows: 275); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ok,S33,state,state statute,"only a form body carries it; the enabling statute section is not in any selected statute scope (2026-07-16-pit-central-us-ok-title-68-r2026-07-24-immutable); form body ('2025 Form 511, Oklahoma Resident Individual Income Tax Forms', 208508 chars): '.......................................................................4 Determining Your Filing Requirement..........................................."
tax,us-or,S13,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-or-chapter-316, 2026-07-24-or-pit-session-laws; income-tax chapter rows: 479); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-or,S21,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-or-chapter-316, 2026-07-24-or-pit-session-laws; income-tax chapter rows: 479); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-or,S22,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-or-chapter-316, 2026-07-24-or-pit-session-laws; income-tax chapter rows: 479); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-or,S26,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-or-chapter-316, 2026-07-24-or-pit-session-laws; income-tax chapter rows: 479); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-or,S35,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-or-chapter-316, 2026-07-24-or-pit-session-laws; income-tax chapter rows: 479); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-or,R01,state,state regulation,no selected regulation scope for this state is a revenue-department income tax regulation (the selected regulation scopes are benefit-program rules); the administrative code chapter is posted by the state's code publisher
tax,us-or,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: 2026 Publication OR-ESTIMATE Oregon Estimated Inco); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-chapter-150-division-316; publisher forms index: https://secure.sos.state.or.us/oard/displayChapterRules.action?selectedChapter=61
tax,us-or,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: 2026 Publication OR-ESTIMATE Oregon Estimated Inco); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-chapter-150-division-316; publisher forms index: https://secure.sos.state.or.us/oard/displayChapterRules.action?selectedChapter=61
tax,us-or,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 2); publisher forms index https://secure.sos.state.or.us/oard/displayChapterRules.action?selectedChapter=61
tax,us-or,F04,state,state form instructions and rate schedules,no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index https://secure.sos.state.or.us/oard/displayChapterRules.action?selectedChapter=61
tax,us-or,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://secure.sos.state.or.us/oard/displayChapterRules.action?selectedChapter=61
tax,us-pa,S06,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S10,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S12,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S13,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S15,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S16,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S17,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S23,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S24,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S26,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S27,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,S35,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-pa,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-title-61-chapter-101-103-105-107-109-111-113-115-117-119-121-123-125; publisher forms index: https://www.pacodeandbulletin.gov/Display/pacode?file=/secure/pacode/data/061/061toc.html
tax,us-pa,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-title-61-chapter-101-103-105-107-109-111-113-115-117-119-121-123-125; publisher forms index: https://www.pacodeandbulletin.gov/Display/pacode?file=/secure/pacode/data/061/061toc.html
tax,us-pa,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 0); publisher forms index https://www.pacodeandbulletin.gov/Display/pacode?file=/secure/pacode/data/061/061toc.html
tax,us-pa,F04,state,state form instructions and rate schedules,no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index https://www.pacodeandbulletin.gov/Display/pacode?file=/secure/pacode/data/061/061toc.html
tax,us-ri,S19,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-ri-chapter-44-30; income-tax chapter rows: 100); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-ri,S20,state,state statute,the EITC section is not in any selected statute scope for this state (see S19); posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ri,S26,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-ri-chapter-44-30; income-tax chapter rows: 100); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-ri,S27,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-ri-chapter-44-30; income-tax chapter rows: 100); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-ri,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://rules.sos.ri.gov/Organizations/SubChapter/280-20-55
tax,us-ri,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://rules.sos.ri.gov/Organizations/SubChapter/280-20-55
tax,us-ri,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 0); publisher forms index https://rules.sos.ri.gov/Organizations/SubChapter/280-20-55
tax,us-ri,F04,state,state form instructions and rate schedules,no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index https://rules.sos.ri.gov/Organizations/SubChapter/280-20-55
tax,us-ri,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://rules.sos.ri.gov/Organizations/SubChapter/280-20-55
tax,us-sc,S07,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-24-sc-act110-us-sc-title-12-chapter-6; income-tax chapter rows: 159); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-sc,S12,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-24-sc-act110-us-sc-title-12-chapter-6; income-tax chapter rows: 159); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-sc,S13,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-24-sc-act110-us-sc-title-12-chapter-6; income-tax chapter rows: 159); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-sc,S23,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-24-sc-act110-us-sc-title-12-chapter-6; income-tax chapter rows: 159); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-sc,S26,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-24-sc-act110-us-sc-title-12-chapter-6; income-tax chapter rows: 159); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-sc,S31,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-24-sc-act110-us-sc-title-12-chapter-6; income-tax chapter rows: 159); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-sc,S32,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-24-sc-act110-us-sc-title-12-chapter-6; income-tax chapter rows: 159); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-sc,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://www.scstatehouse.gov/coderegs/statmast.php
tax,us-sc,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://www.scstatehouse.gov/coderegs/statmast.php
tax,us-sc,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 0); publisher forms index https://www.scstatehouse.gov/coderegs/statmast.php
tax,us-sc,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://www.scstatehouse.gov/coderegs/statmast.php
tax,us-ut,S14,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-title-59; income-tax chapter rows: 144); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ut,S16,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-title-59; income-tax chapter rows: 144); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ut,S21,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-title-59; income-tax chapter rows: 144); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ut,S22,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-title-59; income-tax chapter rows: 144); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ut,S26,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-title-59; income-tax chapter rows: 144); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ut,S32,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter-title-59; income-tax chapter rows: 144); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-ut,R01,state,state regulation,no selected regulation scope for this state is a revenue-department income tax regulation (the selected regulation scopes are benefit-program rules); the administrative code chapter is posted by the state's code publisher
tax,us-va,S08,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter; income-tax chapter rows: 614); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-va,S11,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter; income-tax chapter rows: 614); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-va,S16,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter; income-tax chapter rows: 614); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-va,S19,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter; income-tax chapter rows: 614); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-va,S20,state,state statute,the EITC section is not in any selected statute scope for this state (see S19); posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-va,S23,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-09-14-income-tax-chapter; income-tax chapter rows: 614); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-va,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-title-23-agency-10-chapter-110-140; publisher forms index: https://law.lis.virginia.gov/admincode/title23/agency10/
tax,us-va,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations-title-23-agency-10-chapter-110-140; publisher forms index: https://law.lis.virginia.gov/admincode/title23/agency10/
tax,us-va,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 0); publisher forms index https://law.lis.virginia.gov/admincode/title23/agency10/
tax,us-va,F04,state,state form instructions and rate schedules,no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index https://law.lis.virginia.gov/admincode/title23/agency10/
tax,us-va,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://law.lis.virginia.gov/admincode/title23/agency10/
tax,us-vt,S10,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-vt-title-32-chapter-151; income-tax chapter rows: 91); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-vt,S12,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-vt-title-32-chapter-151; income-tax chapter rows: 91); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-vt,S21,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-vt-title-32-chapter-151; income-tax chapter rows: 91); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-vt,S26,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-vt-title-32-chapter-151; income-tax chapter rows: 91); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-vt,S27,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-central-us-vt-title-32-chapter-151; income-tax chapter rows: 91); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-vt,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://tax.vermont.gov/research-and-reports/legal-library/regulations
tax,us-wa,S19,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-central-us-wa-title-82.87; income-tax chapter rows: 21); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-wa,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://dor.wa.gov/taxes-rates/other-taxes/capital-gains-tax
tax,us-wi,S07,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-chapter-71; income-tax chapter rows: 99); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-wi,S13,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-chapter-71; income-tax chapter rows: 99); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-wi,S25,state,state statute,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-chapter-71; income-tax chapter rows: 99); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)
tax,us-wi,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://docs.legis.wisconsin.gov/code/admin_code/tax
tax,us-wi,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://docs.legis.wisconsin.gov/code/admin_code/tax
tax,us-wi,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 0); publisher forms index https://docs.legis.wisconsin.gov/code/admin_code/tax
tax,us-wi,F04,state,state form instructions and rate schedules,no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index https://docs.legis.wisconsin.gov/code/admin_code/tax
tax,us-wi,F05,state,state form instructions and rate schedules,no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index https://docs.legis.wisconsin.gov/code/admin_code/tax
tax,us-wv,S11,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-wv-chapter-11-article-21; income-tax chapter rows: 150); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-wv,S12,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-wv-chapter-11-article-21; income-tax chapter rows: 150); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-wv,S23,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-wv-chapter-11-article-21; income-tax chapter rows: 150); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-wv,S33,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-wv-chapter-11-article-21; income-tax chapter rows: 150); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-wv,S35,state,state statute,"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-wv-chapter-11-article-21; income-tax chapter rows: 150); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)"
tax,us-wv,F01,state,state form instructions and rate schedules,no TY2025 resident return form in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=110-21
tax,us-wv,F02,state,state form instructions and rate schedules,no TY2025 resident instruction booklet in any selected form scope (form documents present: none); queue row 'done' points at regulation/2026-09-14-income-tax-regulations; publisher forms index: https://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=110-21
tax,us-wv,F03,state,state form instructions and rate schedules,no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 0); publisher forms index https://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=110-21
tax,us-wv,F04,state,state form instructions and rate schedules,no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index https://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=110-21
